mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2122779,"$685,000","141 E Cottage Cv, Saratoga Springs, UT 84045",6,4,4663,2007,0.14 Ac,2122779,"Contact Agent Sue Chappell 801-636-2552 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122771,"$789,990","253 E Polaris Dr  #105, Saratoga Springs, UT 84045",4,3,4848,2025,0.18 Ac,2122771,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122751,"$794,990","283 E Polaris Dr  #102, Saratoga Springs, UT 84045",4,2,5179,2025,0.19 Ac,2122751,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122611,"$469,900","1545 W Bravo Dr  #1517, Saratoga Springs, UT 84045",4,3,2416,2025,0.06 Ac,2,"Contact Agent Melanie Ataata 801-205-7305 Co-Agent Andra Killian 801-906-1715 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122292,"$384,990","55 N Provo River Rd  #266, Saratoga Springs, UT 84045",2,3,1031,2025,0.07 Ac,2,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122324,"$615,000","57 E Portico Ln, Saratoga Springs, UT 84045",4,3,3448,2024,0.16 Ac,2122324,"Contact Agent Nicholas Manville 801-448-6467 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122318,"$419,990","33 N Provo River Rd  #262, Saratoga Springs, UT 84045",3,3,1311,2025,0.08 Ac,2,"Contact Agent Julie Israelsen 801-510-3198 Co-Agent Brandie L Hoban 801-718-7121 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122268,"$627,990","2199 S Morgan Rd, Saratoga Springs, UT 84045",5,4,3434,2004,0.24 Ac,2122268,"Contact Agent Roger W Berg 385-283-2499 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122163,"$819,990","857 W Black Tail St  #218, Saratoga Springs, UT 84045",5,4,5249,2025,0.21 Ac,2122163,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122161,"$669,990","867 W Fallow Dr  #209, Saratoga Springs, UT 84045",3,3,4306,2025,0.23 Ac,2122161,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122204,"$590,000","168 W Swainson Ave, Saratoga Springs, UT 84045",3,3,4009,2019,0.17 Ac,2122204,"Contact Agent Lisa Coombs 801-360-5377 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122115,"$1,100,000","2422 S Blue Water Ln, Saratoga Springs, UT 84045",4,4,4994,2021,0.16 Ac,3,"Contact Agent Matthew Williams 801-573-2228 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122160,"$724,990","869 W Black Tail Dr  #219, Saratoga Springs, UT 84045",4,3,4570,2025,0.24 Ac,10,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122095,"$615,000","82 N Independence Way, Saratoga Springs, UT 84045",3,3,3476,2021,0.09 Ac,2122095,"Contact Agent Sherri Bradford 801-362-3879 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122073,"$499,900","3214 S Hawk Dr, Saratoga Springs, UT 84045",4,3,2665,2018,0.11 Ac,2122073,"Contact Agent Todd Malcom 801-641-4366 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122006,"$814,990","891 W Fallow Dr  #211, Saratoga Springs, UT 84045",4,3,4878,2025,0.23 Ac,3,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2122005,"$794,990","894 W Fallow Dr  #214, Saratoga Springs, UT 84045",5,3,4635,2025,0.23 Ac,2122005,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2121902,"$819,990","1061 W Mahogany St, Saratoga Springs, UT 84045",4,3,4756,2025,0.23 Ac,2121902,"Contact Agent Kari Selin 801-557-3948 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2121881,"$592,900","948 N Banner Dr  #621, Saratoga Springs, UT 84045",4,3,2863,2025,0.10 Ac,2121881,"Contact Agent Nicholas Chappell 801-300-6965 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2121855,"$679,990","877 W Sika Cir  #203, Saratoga Springs, UT 84045",3,3,4289,2025,0.27 Ac,2,"Contact Agent Dan Tencza 801-245-0509 Co-Agent Brandi Bengtzen 801-209-4473 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2121824,"$844,990","1036 W Serviceberry St, Saratoga Springs, UT 84045",4,4,4622,2025,0.23 Ac,,"Contact Agent Kari Selin 801-557-3948 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
2121820,"$739,990","1177 W Mahogany St, Saratoga Springs, UT 84045",4,3,3819,2025,0.23 Ac,3,"Contact Agent Kari Selin 801-557-3948 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",saratoga-springs
