mls,price,address,beds,baths,sqft,year_built,lot_size,garage,agent,city
2120890,"$740,000","7047 W Swansea Rd, South Jordan, UT 84009",3,3,3574,2024,0.10 Ac,2,"Contact Agent Rachel Williams 858-382-7247 Co-Agent Sean Buttars 801-664-3492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2120889,"$999,900","10566 S Lake Ave, South Jordan, UT 84009",4,4,3566,2014,0.21 Ac,4,"Contact Agent Brandon Calton 801-898-0297 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2120575,"$924,500","6894 W Meadow Grass Dr, South Jordan, UT 84009",5,4,3875,2022,0.10 Ac,2120575,"Contact Agent Jennifer Langford 801-928-8120 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2120728,"$895,000","10338 S Venenzia Way, South Jordan, UT 84095",5,4,3792,2013,0.19 Ac,2120728,"Contact Agent Aubrey Kelley 801-514-4340 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2118372,"$419,900","311 E Vidas Ave, South Salt Lake, UT 84115",2,1,770,1953,0.14 Ac,2118372,"Contact Agent Sandy Stewart 801-560-0587 Co-Agent Judy Johnson 801-898-2484 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2120519,"$799,900","11378 S Aqua St  #229, South Jordan, UT 84009",5,4,3382,2025,0.08 Ac,3,"Contact Agent Isaac Hanson 801-557-0997 Co-Agent Danika Hurtado 385-363-9893 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
2117187,"$478,000","168 E Helm Ave, South Salt Lake, UT 84115",3,2,1564,1929,0.12 Ac,,"Contact Agent RubyAnna Brennan 801-783-7332 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2118224,"$529,900","3812 S 500 E, South Salt Lake, UT 84106",3,1,1111,1954,0.29 Ac,2118224,"Contact Agent Ryan Kramer 801-949-1803 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2116041,"$599,000","2202 S Lake St, South Salt Lake, UT 84106",4,1,1761,1917,0.18 Ac,,"Contact Agent Taylor Kayli Vernon 866-512-9020 Co-Agent Kori Jean Olsen 615-830-7771 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2114808,"$439,900","381 E 2400 S, South Salt Lake, UT 84115",2,1,724,1950,0.15 Ac,2114808,"Contact Agent Jonathan B. Andrade 801-634-9951 Co-Agent Mayra Reyes 801-357-9777 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2106242,"$575,000","3776 S Teal Run Way, South Salt Lake, UT 84119",4,3,2568,2016,0.11 Ac,2106242,"Contact Agent Jacquelin Perry 305-458-2577 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2110803,"$394,900","109 W Stratford Ave, South Salt Lake, UT 84115",3,2,1468,1914,0.13 Ac,0,"Contact Agent Annette Wills 801-719-1336 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2102034,"$510,000","327 E Coatsville Ave, South Salt Lake, UT 84115",3,2,1748,1906,0.12 Ac,0,"Contact Agent Jennifer Worley 801-834-2900 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2104007,"$549,900","470 E Stanley, South Salt Lake, UT 84115",0,2,2576,1979,0.30 Ac,,"Contact Agent Sikandar Sial 801-635-9775 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2091441,"$555,000","560 E Garden Ave, South Salt Lake, UT 84106",5,2,2054,1917,0.27 Ac,0,"Contact Agent Joseph Ellis 801-823-1269 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2093217,"$585,000","558 E Garden Ave, South Salt Lake, UT 84106",4,2,1889,1953,0.23 Ac,2,"Contact Agent Chanda Gunter 801-946-2695 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2066380,"$650,000","137 E Wentworth Ave, South Salt Lake, UT 84115",5,3,2341,1996,0.13 Ac,0,"Contact Agent S. Trent Woolston 801-301-6388 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2090292,"$635,000","133 E Commonwealth Ave, South Salt Lake, UT 84115",3,2,1569,2015,0.16 Ac,2090292,"Contact Agent Dwight R. Lindsay 801-205-3166 Co-Agent Cindy Fullmer 801-907-1747 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2055983,"$620,000","246 E 2100 S, South Salt Lake, UT 84115",4,3,2080,1924,0.09 Ac,,"Contact Agent Timothy A Vreeland 801-502-9585 Co-Agent Christion Sadler 801-330-5433 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-salt-lake
2124132,"$785,000","6374 W 8680 S, West Jordan, UT 84081",5,4,3765,2017,0.29 Ac,50,"Contact Agent Blake Edwards 801-997-5717 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2124214,"$579,900","8461 S 2385 W, West Jordan, UT 84088",4,3,2212,1987,0.15 Ac,2,"Contact Agent Lynn C Fillmore 801-372-1658 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2124016,"$599,000","6429 S Crimson Sky Ct, West Jordan, UT 84081",5,3,2914,2009,0.15 Ac,2124016,"Contact Agent Jacquelin Perry 305-458-2577 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2124104,"$595,000","7611 S Springbrook Dr, West Jordan, UT 84084",5,4,2862,1983,0.21 Ac,2124104,"Contact Agent Andrew Merrill 801-425-5969 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123994,"$590,000","6721 S Adventure Way, West Jordan, UT 84081",4,3,2406,2003,0.18 Ac,2123994,"Contact Agent Benjamin Schulthies 801-403-1013 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123928,"$437,000","6777 S Grevillea Ln, West Jordan, UT 84081",4,4,2090,2005,0.05 Ac,2123928,"Contact Agent Anthony (Tony) Hamby 801-837-0674 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123876,"$560,000","2573  Jordan Meadows Ln, West Jordan, UT 84084",4,3,2800,1986,0.25 Ac,2123876,"Contact Agent Maria Teresa Macias 801-548-2691 Co-Agent Claudia Crystal Griffin 801-634-4922 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123838,"$529,900","6116 W Graceland Way, West Jordan, UT 84081",5,3,2342,2003,0.14 Ac,2123838,"Contact Agent Lynn C Fillmore 801-372-1658 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123792,"$659,900","4963 W 8780 S, West Jordan, UT 84081",5,3,3332,1996,0.23 Ac,2123792,"Contact Agent Bryan Hurd 801-574-5698 Co-Agent Heidi Wright 801-380-6910 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123754,"$619,990","7178 S Ramble Rd, West Jordan, UT 84081",3,2,3018,2025,0.08 Ac,2,"Contact Agent Angela Bobowski 801-604-1888 Co-Agent Stuart Gittins 801-953-4188 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123582,"$440,000","7987 S 2980 W, West Jordan, UT 84088",3,2,1418,1983,0.12 Ac,2123582,"Contact Agent Caylee Bess 801-920-2061 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123739,"$554,900","6064 W Sapphire St  #339, West Jordan, UT 84081",4,3,3016,2026,0.09 Ac,2,"Contact Agent Melanie Ataata 801-205-7305 Co-Agent Allyson Henderson 801-842-6199 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123519,"$675,000","8356 S Four Elm Cir, West Jordan, UT 84081",6,3,3036,2024,0.18 Ac,2123519,"Contact Agent Haley Peacock 801-755-9855 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123334,"$579,900","6058 W Sapphire Stre  #340, West Jordan, UT 84081",4,3,3478,2026,0.08 Ac,2123334,"Contact Agent Andra Killian 801-906-1715 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123301,"$519,900","7149 S Camelot Way, West Jordan, UT 84084",5,2,1938,1973,0.19 Ac,2123301,"Contact Agent Jeff Hutchings 801-808-3997 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123195,"$550,000","8713 S Mountain Meadow Dr, West Jordan, UT 84088",4,3,1634,1990,0.21 Ac,2,"Contact Agent Derek Schulthies 385-227-0299 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123124,"$549,900","7645 S 1960 W, West Jordan, UT 84084",4,2,1800,1970,0.16 Ac,2123124,"Contact Agent Dinko Keserovic 801-792-2359 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123144,"$699,000","5208 W Case Mountain Rd, West Jordan, UT 84081",5,4,3181,1996,0.52 Ac,2123144,"Contact Agent Frank Coley 801-468-1111 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123016,"$609,900","5183 W Swift Water Way, West Jordan, UT 84081",2,3,2924,2002,0.13 Ac,2,"Contact Agent Joshua L Low 435-764-5430 Co-Agent Joshua D Low 435-774-3132 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2123060,"$460,000","5281 W Saguaro Dr, West Jordan, UT 84081",3,2,1629,1986,0.28 Ac,2123060,"Contact Agent Ian Smith 801-318-7014 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122962,"$470,000","6466 W Pin Oak Dr, West Jordan, UT 84081",5,4,2712,2003,0.16 Ac,2122962,"Contact Agent Miranda Evans 801-664-7834 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122895,"$429,000","3931 W Dansere Cir, West Jordan, UT 84088",2,2,1415,1986,0.22 Ac,2122895,"Contact Agent Stacey E Sterner 801-558-6886 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122859,"$774,950","6593 W 7870 S, West Jordan, UT 84081",6,4,3632,2021,0.13 Ac,2122859,"Contact Agent Sonia C Zisumbo 801-513-1003 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122824,"$745,000","7361 S 2700 W, West Jordan, UT 84084",5,3,3052,1964,0.55 Ac,2122824,"Contact Agent Christopher Armstrong 801-554-2876 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122670,"$720,000","8441  Spratling Dr, West Jordan, UT 84081",6,4,3448,1998,0.30 Ac,2122670,"Contact Agent Ryan Ogden 801-928-9901 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122590,"$469,000","3647 W 7865 S, West Jordan, UT 84088",5,2,1804,1971,0.17 Ac,0,"Contact Agent Tiffany Kennard 801-608-0204 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122485,"$709,900","7143 W 8130 S, West Jordan, UT 84081",6,4,3125,2005,0.16 Ac,3,"Contact Agent Chase C. Porter 801-717-6151 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122508,"$710,000","7518 S 5720 W, West Jordan, UT 84081",4,3,3704,2017,0.25 Ac,2122508,"Contact Agent Sean Caldwell 801-440-6250 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122429,"$440,000","7942 S 2800 W, West Jordan, UT 84088",3,2,1318,1981,0.11 Ac,3,"Contact Agent Brandon Hacker 801-999-8084 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122474,"$715,000","7493 S Lace Wood Dr, West Jordan, UT 84084",3,2,3666,2019,0.25 Ac,2122474,"Contact Agent Robert Ockey 801-550-6492 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122234,"$575,000","2497 W Bueno Vista Dr, West Jordan, UT 84088",4,3,2256,1975,0.35 Ac,2122234,"Contact Agent Shelley Rozema 801-661-7346 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122407,"$570,000","6150 W Nellies St, West Jordan, UT 84081",5,3,2634,2003,0.15 Ac,2122407,"Contact Agent Elizabeth Corona 801-486-0979 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122132,"$549,999","6543 W Oak Bridge Dr, West Jordan, UT 84081",4,3,2450,2003,0.16 Ac,2122132,"Contact Agent Peter Nguyen 801-916-9460 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122011,"$718,000","2883 W Janalee Dr, West Jordan, UT 84088",5,3,2941,1970,0.49 Ac,2122011,"Contact Agent Kathy Hamilton 435-862-6588 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121999,"$1,274,900","6602 W Braeburn Way, West Jordan, UT 84081",5,4,4330,2025,0.25 Ac,2121999,"Contact Agent Rodney Mills 801-647-1467 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121912,"$673,000","9353 S 4460 W, West Jordan, UT 84088",4,3,3344,1998,0.23 Ac,2121912,"Contact Agent Ryan Kramer 801-949-1803 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121884,"$585,000","7604 S Autumn Dr, West Jordan, UT 84084",3,3,2209,1974,0.23 Ac,2121884,"Contact Agent Jaana E. Bess 801-599-3328 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121875,"$979,000","2286 W Williamsburg Cir, West Jordan, UT 84088",4,3,4529,1989,0.51 Ac,4,"Contact Agent Curtis McDougal 801-580-4361 Co-Agent Lori E. McDougal 801-556-7088 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121701,"$509,900","9141 S Little Creek Dr, West Jordan, UT 84088",4,2,1708,1986,0.12 Ac,2121701,"Contact Agent Terry Cononelos 801-205-7019 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121845,"$1,199,900","8043 S Ambrosia Ln, West Jordan, UT 84081",5,4,4323,2023,0.28 Ac,2121845,"Contact Agent Wesley Jackson 801-792-2958 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121602,"$625,000","8686 S Covewood Pl, West Jordan, UT 84088",5,3,3052,1993,0.23 Ac,2121602,"Contact Agent Margaux Anderson 801-927-0045 Co-Agent Mark Haaga 385-218-7367 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121591,"$539,900","8026 S Laguna Cir, West Jordan, UT 84088",4,3,2016,1975,0.31 Ac,2121591,"Contact Agent Jeff Hutchings 801-808-3997 Co-Agent Christian W Knudsen 801-520-1690 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121514,"$464,900","3629 W 7825 S, West Jordan, UT 84088",5,2,1872,1971,0.15 Ac,0,"Contact Agent Ashly Feliciano 801-870-9833 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121370,"$839,000","8009 S Hayden Park St, West Jordan, UT 84081",6,3,3276,2018,0.21 Ac,2121370,"Contact Agent Katie E. Saxton 801-384-9030 Co-Agent Jerry D Saxton 214-793-1629 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121418,"$465,000","4983 W Shooting Star Ave, West Jordan, UT 84081",4,2,2034,1985,0.11 Ac,,"Contact Agent Ruben Gomez 801-888-5888 Co-Agent Luisa A Rueda Petersen 801-688-4046 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121333,"$489,900","3814 W Mansfield Cir, West Jordan, UT 84084",4,2,1741,1974,0.25 Ac,2121333,"Contact Agent Michael Heslop 801-864-3449 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121327,"$520,000","8461 S Meadowlark Ln, West Jordan, UT 84088",4,3,2005,1995,0.16 Ac,2121327,"Contact Agent Veronica Gill 801-403-6692 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121151,"$598,990","6713 S Quarter Creek Dr  #245, West Jordan, UT 84081",3,3,2433,2025,0.08 Ac,2121151,"Contact Agent Heather Heine 801-500-0226 Co-Agent Chelise Monson 702-759-9962 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2121178,"$1,054,810","7238 S Campion Dr, West Jordan, UT 84081",6,4,4903,2025,0.14 Ac,2,"Contact Agent C Terry Clark 801-550-0903 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2120930,"$589,900","7587 S Bear Gulch Rd  #162, West Jordan, UT 84081",3,3,2861,2022,0.11 Ac,2120930,"Contact Agent Kenya Arnett 801-833-1181 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",west-jordan
2122936,"$1,049,990","6758 W Miramar St  #5-452, South Jordan, UT 84009",5,4,5020,2025,0.18 Ac,2122936,"Contact Agent John Dowdle 801-949-0923 Your Name Your Email Your Phone # Sending Feedback... var onloadCallback = function(){ grecaptcha.render('captcha_here', { sitekey: '6LeqISkUAAAAAE6jbUjT6D8UBYCTSMx7NxITOCUM' }); };",south-jordan
